transcript_id,keyword,start_timestamp(seconds),end_timestamp(seconds),confidence_score(percentage)
5,crypto,118.92,119.37,100.00
5,markets,119.37,119.79,100.00
5,right,119.79,120.0,100.00
5,now,120.0,120.33,100.00
5,the,120.36,120.48,100.00
5,cryptocurrency,120.48,121.44,100.00
5,wales,121.44,122.13,80.17
5,these,122.34,122.67,100.00
5,are,122.7,123.0,100.00
5,the,123.0,123.18,100.00
5,investors,123.18,123.84,100.00
5,among,123.84,124.19,100.00
5,us,124.2,124.56,79.87
5,ordinarily,124.95,125.94,100.00
5,have,125.97,126.27,100.00
5,the,126.27,126.36,100.00
5,most,126.36,126.63,100.00
5,money,126.63,126.93,100.00
5,and,126.93,127.08,100.00
5,have,127.08,127.35,100.00
5,the,127.35,127.47,100.00
5,most,127.47,127.71,100.00
5,control,127.71,128.13,100.00
5,and,128.13,128.25,100.00
5,crypto,128.25,128.76,100.00
5,do,129.45,129.6,59.28
5,not,129.6,129.84,100.00
5,forget,129.84,130.26,100.00
5,politics,131.1,131.88,100.00
5,for,131.91,132.12,100.00
5,a,132.12,132.18,100.00
5,couple,132.18,132.45,100.00
5,of,132.45,132.57,100.00
5,big,132.57,132.75,100.00
5,plays,132.75,133.08,57.11
5,to,133.08,133.23,100.00
5,throw,133.23,133.59,100.00
5,in,133.89,134.13,100.00
5,the,134.16,134.31,100.00
5,towel,134.31,134.82,100.00
5,and,135.18,135.48,74.55
5,your,135.48,135.66,100.00
5,entire,135.66,135.99,100.00
5,portfolio,135.99,136.53,100.00
5,will,136.53,136.77,100.00
5,be,136.77,137.07,100.00
5,worth,137.22,137.61,100.00
5,less,137.61,137.94,100.00
5,than,137.94,138.24,100.00
5,pocket,138.39,138.87,100.00
5,length,138.87,139.23,46.31
6,token,12.24,12.6,59.00
6,from,12.6,12.84,86.87
6,your,12.84,12.96,100.00
6,next,12.96,13.32,100.00
6,the,13.32,13.41,100.00
6,word,13.41,13.62,100.00
6,pawnshop,13.65,14.37,100.00
6,in,14.79,14.97,57.90
6,lieu,14.97,15.24,57.90
6,of,15.24,15.42,94.48
6,a,15.42,15.45,95.45
6,small,15.45,15.81,100.00
6,change,15.81,16.26,100.00
6,which,17.01,17.43,100.00
6,the,18.42,18.57,100.00
6,next,18.57,18.81,100.00
6,time,18.81,19.02,100.00
6,you,19.02,19.08,100.00
6,visit,19.08,19.41,100.00
6,them,19.41,19.68,74.21
6,imagine,20.25,20.67,100.00
6,that,20.67,20.9,100.00
6,you,20.91,21.03,70.67
6,can,21.03,21.21,100.00
6,digitally,21.21,21.75,100.00
6,and,22.14,22.32,100.00
6,there's,22.32,22.65,76.27
6,a,22.65,22.74,100.00
6,cryptocurrency,22.74,23.58,100.00
6,the,24.3,24.42,100.00
6,big,24.42,24.6,100.00
6,difference,24.6,25.05,50.74
6,here,25.23,25.62,76.55
6,there,26.04,26.31,55.78
6,is,26.31,26.49,55.78
6,no,26.49,26.97,100.00
6,owner,27.06,27.48,98.00
6,issuer,27.51,28.11,100.00
6,and,28.2,28.56,100.00
6,it,28.59,28.86,100.00
6,would,28.86,29.25,100.00
6,institute,29.55,30.24,96.45
6,the,30.81,31.05,100.00
6,accepted,31.05,31.5,100.00
6,global,31.5,32.1,100.00
6,cryptocurrency,32.76,33.6,100.00
6,is,33.6,33.75,100.00
6,a,33.75,33.84,100.00
6,digital,33.84,34.32,100.00
6,or,34.35,34.53,100.00
6,virtual,34.53,34.92,100.00
6,going,34.95,35.28,100.00
6,to,35.28,35.43,100.00
6,go,35.43,35.64,100.00
6,by,35.67,35.82,82.92
6,the,35.82,35.94,89.05
6,epigraphy,35.94,36.6,75.26
6,which,36.63,36.87,100.00
6,makes,36.87,37.32,100.00
6,it,37.32,37.53,100.00
6,next,37.56,37.92,100.00
6,to,37.92,38.01,100.00
6,impossible,38.01,38.54,100.00
6,counterfeit,38.59,39.15,100.00
6,they,40.11,40.32,100.00
6,have,40.32,40.56,100.00
6,their,40.56,40.68,100.00
6,own,40.68,40.86,100.00
6,ministers,40.86,41.61,100.00
6,and,41.67,42.0,100.00
6,they,42.0,42.12,94.93
6,are,42.12,42.21,94.93
6,designed,42.21,42.75,98.53
6,to,42.93,43.05,100.00
6,use,43.05,43.38,100.00
6,a,43.38,43.44,100.00
6,medium,43.44,43.74,100.00
6,of,43.74,43.89,100.00
6,exchange,43.89,44.4,100.00
6,for,44.4,44.55,100.00
6,buying,44.55,44.94,100.00
6,goods,44.97,45.3,100.00
6,and,45.3,45.48,100.00
6,services,45.48,46.08,100.00
6,cryptocurrencies,47.64,48.42,100.00
6,are,48.42,48.54,100.00
6,decentralized,48.54,49.23,100.00
6,meaning,49.26,49.68,100.00
6,that,49.68,49.98,100.00
6,no,50.01,50.28,100.00
6,authority,50.28,50.76,100.00
6,regulates,50.76,51.27,100.00
6,them,51.27,51.69,100.00
6,they,51.75,51.93,91.44
6,are,51.93,52.29,91.44
6,built,52.44,52.77,100.00
6,on,52.8,52.98,100.00
6,a,52.98,53.04,100.00
6,blockchain,53.04,53.55,100.00
6,network,53.55,53.94,100.00
6,technology,53.94,54.57,100.00
6,which,54.57,54.84,100.00
6,ensures,54.84,55.41,100.00
6,transparency,55.41,56.31,100.00
6,and,56.31,56.49,100.00
6,helps,56.49,56.91,100.00
6,track,57.54,57.93,100.00
6,every,57.99,58.26,100.00
6,transaction,58.26,58.92,100.00
6,such,59.07,59.43,100.00
6,currencies,59.43,60.0,100.00
6,theoretically,60.03,60.84,99.13
6,are,60.93,61.26,100.00
6,immune,61.26,61.62,100.00
6,to,61.62,61.74,100.00
6,government,61.74,62.13,100.00
6,interference,62.13,62.73,100.00
6,or,62.76,62.88,100.00
6,any,62.88,63.15,100.00
6,kind,63.15,63.36,100.00
6,of,63.36,63.48,100.00
6,manipulation,63.48,64.11,100.00
6,because,64.62,65.22,100.00
6,cryptocurrency,65.22,65.94,100.00
6,do,65.94,66.06,100.00
6,not,66.06,66.3,100.00
6,have,66.3,66.51,100.00
6,any,66.51,66.72,100.00
6,underlying,66.72,67.17,100.00
6,econo,67.17,67.44,45.27
6,comic,67.44,67.68,62.90
6,base,67.68,68.1,86.89
6,vr,68.55,69.06,54.73
6,information,69.06,69.81,100.00
6,tools,69.81,70.26,100.00
6,plus,70.47,70.98,100.00
6,the,71.52,71.67,96.97
6,digital,71.67,72.21,100.00
6,structure,72.39,72.9,100.00
6,facilitates,72.9,73.68,100.00
6,cerebral,73.74,74.43,100.00
6,portability,74.52,75.18,100.00
6,across,75.18,75.51,100.00
6,geographical,75.51,76.02,100.00
6,borders,76.05,76.62,100.00
6,divisibility,76.89,77.76,99.78
6,and,77.76,77.91,100.00
6,transparency,77.91,78.69,100.00
6,however,79.62,80.34,100.00
6,they,80.73,80.91,60.10
6,are,80.92,81.0,66.08
6,often,81.0,81.27,100.00
6,criticized,81.27,81.78,89.90
6,for,81.78,82.02,100.00
6,the,82.02,82.14,100.00
6,possibility,82.17,82.8,100.00
6,of,82.8,83.01,100.00
6,misuse,83.01,83.55,100.00
6,and,83.55,83.73,92.91
6,illegal,83.73,84.09,100.00
6,activities,84.09,84.75,100.00
6,exchanger,84.87,85.65,77.86
6,volatility,85.83,86.67,100.00
6,and,87.03,87.37,100.00
6,one,87.39,87.6,100.00
6,credibility,87.6,88.23,37.16
6,often,88.23,88.59,59.95
6,infrastructure,88.6,89.34,81.27
6,underlying,89.4,89.97,74.10
6,them,89.97,90.21,60.28
6,how,91.29,91.59,100.00
6,do,91.59,91.68,100.00
6,cryptocurrencies,91.68,92.43,100.00
6,work,92.43,92.76,100.00
6,for,93.39,93.59,49.09
6,progressive,93.6,94.2,50.13
6,work,94.23,94.59,100.00
6,using,94.59,94.83,100.00
6,a,94.83,94.89,100.00
6,technology,94.89,95.34,100.00
6,called,95.34,95.58,100.00
6,blockchain,95.61,96.3,100.00
6,the,97.08,97.32,100.00
6,tokens,97.32,97.8,100.00
6,that,97.8,98.01,100.00
6,can,98.01,98.25,100.00
6,be,98.25,98.4,100.00
6,used,98.4,98.73,100.00
6,as,98.73,98.85,100.00
6,a,98.85,98.91,100.00
6,form,98.91,99.15,100.00
6,of,99.15,99.3,100.00
6,payment,99.3,99.72,100.00
6,in,99.75,99.9,100.00
6,exchange,99.9,100.35,100.00
6,for,100.35,100.5,100.00
6,online,100.5,100.83,100.00
6,goods,100.83,101.1,100.00
6,and,101.1,101.22,100.00
6,services,101.22,101.82,100.00
6,the,102.51,102.69,94.58
6,carry,102.69,103.11,64.58
6,upgraded,103.11,103.65,100.00
6,mine,103.65,103.92,64.21
6,stored,103.95,104.34,81.37
6,value,104.35,104.67,99.47
6,of,104.67,104.82,99.47
6,their,104.82,105.03,100.00
6,own,105.03,105.36,100.00
6,just,105.9,106.23,100.00
6,like,106.23,106.41,100.00
6,any,106.41,106.59,100.00
6,other,106.59,106.89,100.00
6,fiat,106.89,107.4,100.00
6,currency,107.43,107.97,100.00
6,like,107.97,108.27,100.00
6,us,108.72,109.05,100.00
6,dollar,109.05,109.44,60.33
6,or,109.47,109.71,73.67
6,the,109.71,109.89,100.00
6,indian,109.89,110.22,100.00
6,rupee,110.22,110.61,100.00
6,pregnancies,111.84,112.41,51.21
6,are,112.41,112.68,100.00
6,digitally,112.68,113.16,100.00
6,mine,113.16,113.61,100.00
6,were,113.67,114.27,100.00
6,very,114.66,115.02,100.00
6,sophisticated,115.02,115.83,100.00
6,computers,115.83,116.25,100.00
6,solve,116.25,116.61,100.00
6,complex,117.18,117.69,100.00
6,computational,117.69,118.32,100.00
6,mathematics,118.35,118.92,100.00
6,mathematics,119.22,119.82,100.00
6,problem,119.82,120.33,100.00
6,the,120.96,121.14,100.00
6,mining,121.14,121.65,100.00
6,is,121.65,121.89,94.39
6,pain,121.92,122.34,94.39
6,staking,122.4,123.06,100.00
6,costly,123.09,123.63,91.43
6,and,123.63,123.93,91.43
6,only,124.35,124.89,100.00
6,sporadically,124.89,126.03,96.62
6,rewarding,126.12,126.84,100.00
7,a,3.09,3.2,73.11
7,run,3.42,3.6,47.65
7,up,3.6,3.84,100.00
7,in,3.87,4.05,100.00
7,cryptocurrency,4.05,4.77,100.00
7,prices,4.77,5.25,100.00
7,last,5.25,5.46,100.00
7,december,5.49,6.18,100.00
7,also,6.6,6.93,100.00
7,magnified,6.93,7.53,100.00
7,the,7.53,7.65,100.00
7,divergences,7.65,8.7,100.00
7,in,9.42,9.69,92.59
7,gardens,9.69,10.23,51.15
7,between,10.23,10.68,100.00
7,them,10.68,11.01,100.00
7,according,11.16,11.55,100.00
7,to,11.55,11.7,100.00
7,a,11.7,11.76,100.00
7,new,11.76,11.97,100.00
7,research,11.97,12.51,100.00
7,report,12.51,12.87,100.00
7,by,12.9,13.11,100.00
7,bitwise,13.11,13.71,100.00
7,asset,13.74,14.13,100.00
7,management,14.13,14.76,100.00
7,the,15.63,15.78,100.00
7,difference,15.78,16.23,100.00
7,in,16.23,16.38,100.00
7,returns,16.38,16.83,100.00
7,between,16.83,17.19,100.00
7,the,17.19,17.31,100.00
7,top,17.31,17.64,100.00
7,and,17.64,17.82,100.00
7,bottom,17.82,18.24,100.00
7,performing,18.24,18.72,100.00
7,coins,18.75,19.23,98.87
7,dragged,19.32,19.71,100.00
7,by,19.71,19.95,100.00
7,bit,19.95,20.16,94.75
7,vice,20.16,20.58,40.15
7,for,20.58,20.91,78.39
7,an,20.94,21.21,100.00
7,index,21.24,21.75,100.00
7,rose,21.75,22.11,100.00
7,to,22.11,22.29,100.00
7,seventy,22.29,23.01,100.00
7,four,23.01,23.4,100.00
7,point,24.03,24.27,81.00
7,nine,24.27,24.54,100.00
7,percent,24.54,25.14,100.00
7,in,25.17,25.38,100.00
7,december,25.38,25.98,100.00
7,the,26.64,26.82,100.00
7,average,26.82,27.15,100.00
7,price,27.15,27.39,100.00
7,difference,27.39,27.75,100.00
7,between,27.75,28.11,100.00
7,the,28.11,28.23,100.00
7,top,28.23,28.56,100.00
7,and,28.59,28.8,100.00
7,bottom,28.8,29.13,100.00
7,performing,29.13,29.55,100.00
7,coins,29.55,29.97,68.31
7,over,30.0,30.3,100.00
7,the,30.3,30.39,100.00
7,entire,30.39,30.84,100.00
7,year,30.87,31.14,100.00
7,was,31.14,31.47,100.00
7,three,31.47,31.71,100.00
7,hundred,31.71,31.98,100.00
7,percent,32.01,32.55,100.00
7,but,33.6,33.81,100.00
7,wage,33.81,34.05,100.00
7,report,34.05,34.5,100.00
7,and,34.5,34.65,86.78
7,page,34.65,34.92,47.63
7,on,34.92,35.04,71.15
7,the,35.07,35.19,100.00
7,case,35.19,35.73,100.00
7,for,35.82,36.12,100.00
7,diversification,36.12,37.05,100.00
7,within,37.05,37.44,100.00
7,crypto,37.44,37.89,100.00
7,investing,37.89,38.49,100.00
7,dragged,38.55,39.0,95.49
7,the,39.03,39.15,100.00
7,price,39.15,39.51,100.00
7,of,39.51,39.66,100.00
7,top,39.69,39.96,100.00
7,ten,39.96,40.26,100.00
7,most,40.32,40.76,100.00
7,readable,40.8,41.28,71.24
7,cryptocurrencies,41.28,42.3,100.00
7,over,42.69,42.93,100.00
7,a,42.93,43.02,100.00
7,year,43.02,43.44,100.00
7,starting,44.22,44.61,100.00
7,from,44.61,44.76,100.00
7,march,44.76,45.06,100.00
7,twenty,45.06,45.27,100.00
7,seventeen,45.27,45.84,100.00
7,during,45.87,46.2,100.00
7,that,46.2,46.47,100.00
7,period,46.5,46.94,100.00
7,three,46.95,47.19,33.63
7,coins,47.19,47.67,100.00
7,repulsed,47.7,48.26,41.79
7,could,48.26,48.45,100.00
7,grow,48.45,48.72,100.00
7,benzie,48.72,49.38,100.00
7,xrp,49.44,50.28,100.00
7,it's,50.76,50.94,77.19
7,counterpart,50.94,51.69,100.00
7,stellar's,51.72,52.38,100.00
7,xlm,52.38,53.04,100.00
7,and,53.1,53.28,100.00
7,chinese,53.28,53.73,100.00
7,coin,53.73,53.94,86.18
7,neal,53.97,54.39,61.31
7,provided,54.84,55.32,100.00
7,the,55.32,55.44,100.00
7,maximum,55.44,55.92,100.00
7,return,55.92,56.28,100.00
7,to,56.28,56.43,90.85
7,investors,56.43,57.18,98.83
7,together,58.41,58.83,100.00
7,they,58.83,58.98,100.00
7,were,58.98,59.16,100.00
7,responsible,59.16,59.64,100.00
7,for,59.67,59.82,100.00
7,the,59.82,59.91,100.00
7,next,59.91,60.15,51.20
7,bangladesh,60.15,60.81,51.20
7,and,60.81,60.93,81.01
7,was,60.93,61.11,100.00
7,chosen,61.11,61.47,100.00
7,nine,61.47,61.71,100.00
7,out,61.71,61.86,85.41
7,of,61.86,62.01,86.23
7,twelve,62.34,62.61,100.00
7,months,62.61,63.03,100.00
7,dragged,63.06,63.45,74.22
7,by,63.45,63.66,100.00
7,broadway's,63.66,64.35,96.34
7,it,65.19,65.37,71.84
7,release,65.44,65.79,79.09
7,such,65.79,66.06,100.00
7,resurrection,66.06,66.63,40.81
7,should,66.64,66.87,100.00
7,be,66.9,67.08,100.00
7,cleared,67.08,67.62,77.61
7,by,68.1,68.49,100.00
7,signal,68.49,68.86,57.63
7,graders,68.89,69.45,85.74
7,but,69.45,69.8,100.00
7,the,69.81,70.02,89.37
7,inherent,70.02,70.65,100.00
7,volatility,70.71,71.34,100.00
7,of,71.34,71.58,100.00
7,cryptocurrency,71.58,72.33,100.00
7,meat,72.33,72.69,43.51
7,market,72.87,73.53,100.00
7,makes,73.98,74.4,100.00
7,it,74.4,74.52,100.00
7,impossible,74.52,75.09,100.00
7,to,75.09,75.21,100.00
7,rely,75.21,75.54,100.00
7,on,75.54,75.72,100.00
7,such,75.72,75.96,100.00
7,signals,75.96,76.5,100.00
7,for,77.1,77.28,100.00
7,examples,77.28,78.0,100.00
7,except,78.57,79.08,100.00
7,peas,79.08,79.32,88.35
7,are,79.32,79.41,100.00
7,done,79.41,79.89,100.00
7,off,80.28,80.67,78.81
7,street,80.67,81.27,78.81
7,and,81.27,81.45,84.60
7,eighty,81.45,81.66,100.00
7,percent,81.66,82.2,100.00
7,in,82.2,82.38,100.00
7,may,82.38,82.53,100.00
7,twenty,82.53,82.77,100.00
7,seventeen,82.77,83.37,100.00
7,quickly,84.06,84.54,100.00
7,slid,84.54,84.9,71.00
7,to,84.9,85.02,99.62
7,negative,85.02,85.44,100.00
7,thirty,85.44,85.68,100.00
7,six,85.68,85.95,100.00
7,point,85.95,86.22,100.00
7,one,86.22,86.43,100.00
7,percent,86.43,86.82,90.83
7,by,86.82,86.97,100.00
7,july,86.97,87.45,100.00
7,the,87.51,87.66,100.00
7,cryptocurrency,87.66,88.41,100.00
7,space,88.41,88.77,100.00
7,during,88.77,89.04,100.00
7,that,89.04,89.22,100.00
7,time,89.25,89.61,100.00
7,period,89.67,90.18,100.00
7,fell,90.21,90.66,100.00
7,from,91.05,91.65,100.00
7,one,91.86,92.25,82.54
7,fell,92.82,93.21,100.00
7,from,93.21,93.54,100.00
7,forty,93.54,93.84,100.00
7,cents,93.84,94.38,100.00
7,but,94.68,95.01,100.00
7,pob,95.19,95.91,63.30
7,to,95.94,96.15,100.00
7,a,96.15,96.24,100.00
7,new,96.24,96.6,100.00
7,level,96.6,96.99,100.00
7,of,97.02,97.41,100.00
7,fifteen,97.8,98.31,100.00
7,cents,98.31,98.64,100.00
7,by,98.67,98.91,100.00
7,august,98.91,99.39,100.00
7,bitcoin's,100.8,101.4,80.14
7,returns,101.4,101.85,90.22
7,didn't,101.88,102.18,86.46
7,live,102.21,102.51,100.00
7,up,102.51,102.75,100.00
7,to,102.78,102.93,100.00
7,the,102.93,103.08,100.00
7,hype,103.08,103.44,100.00
7,and,105.27,105.42,62.84
7,despite,105.42,106.08,100.00
7,his,106.08,106.26,100.00
7,pain,106.26,106.71,74.71
7,despite,106.77,107.43,100.00
7,its,107.46,107.73,55.82
7,penchant,107.76,108.24,96.43
7,for,108.24,108.39,100.00
7,generating,108.39,108.9,100.00
7,headlines,108.9,109.32,100.00
7,due,109.32,109.53,100.00
7,to,109.53,109.71,100.00
7,express,109.71,110.16,78.04
7,volatility,110.16,110.94,93.36
7,bitcoin,111.36,111.96,100.00
7,topped,111.99,112.35,100.00
7,the,112.35,112.5,100.00
7,list,112.5,112.77,100.00
7,of,112.8,112.98,100.00
7,maximum,112.98,113.43,100.00
7,returns,113.43,113.88,100.00
7,only,113.88,114.15,100.00
7,once,114.15,114.48,88.39
7,in,114.48,114.6,100.00
7,july,114.6,115.02,100.00
7,even,115.32,115.65,75.66
7,then,115.65,115.98,100.00
7,it,116.28,116.46,86.12
7,provided,116.46,117.06,100.00
7,measly,117.09,117.69,100.00
7,returns,117.69,118.17,100.00
7,at,118.2,118.59,100.00
7,as,118.74,119.01,100.00
7,compared,119.01,119.4,100.00
7,to,119.4,119.52,100.00
7,other,119.52,119.73,100.00
7,points,119.73,120.12,100.00
7,of,120.18,120.36,100.00
7,forty,120.36,120.72,82.21
7,fifteen,120.75,121.17,100.00
7,by,121.17,121.32,100.00
7,two,121.35,121.53,100.00
7,percent,121.53,121.98,100.00
7,as,123.12,123.24,91.60
7,the,123.24,123.3,100.00
7,most,123.3,123.75,100.00
7,mature,123.78,124.32,100.00
7,assert,124.35,124.8,50.81
7,you,124.83,125.01,100.00
7,would,125.01,125.16,84.21
7,expect,125.16,125.76,100.00
7,bitcoin,126.24,126.75,100.00
7,to,126.78,126.93,100.00
7,be,126.93,127.05,100.00
7,on,127.05,127.2,100.00
7,the,127.2,127.32,100.00
7,lower,127.32,127.65,100.00
7,end,127.65,127.8,100.00
7,of,127.8,127.92,100.00
7,returns,127.92,128.37,100.00
7,said,128.4,128.82,100.00
7,matt,128.82,129.18,100.00
7,hogan,129.21,129.69,88.73
7,vice,130.11,130.56,100.00
7,president,130.56,131.01,100.00
7,of,131.01,131.13,100.00
7,research,131.13,131.76,100.00
7,and,131.82,131.97,100.00
7,development,131.97,132.54,100.00
7,at,132.57,132.78,100.00
7,bitwise,132.78,133.38,55.26
7,according,133.77,134.19,100.00
7,to,134.19,134.31,100.00
7,him,134.31,134.52,100.00
7,the,134.52,134.64,100.00
7,reasons,134.64,135.03,100.00
7,behind,135.03,135.42,100.00
7,your,135.42,135.51,74.72
7,poland,135.54,135.86,57.67
7,new,135.86,136.17,100.00
7,success,136.17,136.74,100.00
7,or,136.83,137.22,87.44
7,hide,137.61,137.91,97.34
7,your,137.91,138.12,72.91
7,syncretic,138.15,138.93,100.00
7,because,138.93,139.56,100.00
7,they,139.89,140.25,100.00
7,they,140.58,140.79,100.00
7,were,140.79,141.03,100.00
7,due,141.03,141.27,100.00
7,to,141.27,141.45,100.00
7,a,141.45,141.51,100.00
7,combination,141.51,142.2,100.00
7,of,142.23,142.44,100.00
7,news,142.44,142.74,53.02
7,development,142.74,143.28,100.00
7,it's,143.28,143.43,54.48
7,with,143.49,143.82,75.06
7,clever,143.84,144.15,100.00
7,marketing,144.15,144.81,100.00
7,and,145.14,145.38,100.00
7,partnerships,145.38,146.07,100.00
7,of,146.1,146.25,82.40
7,the,146.25,146.37,100.00
7,coins,146.37,146.88,95.20
7,still,148.56,148.98,100.00
7,the,148.98,149.13,100.00
7,report,149.13,149.52,100.00
7,states,149.52,149.91,100.00
7,that,149.91,150.18,100.00
7,there,150.18,150.36,100.00
7,is,150.36,150.48,100.00
7,a,150.48,150.54,100.00
7,massive,150.54,151.17,100.00
7,variability,151.2,151.89,100.00
7,in,151.89,151.98,99.04
7,returns,151.98,152.46,97.54
7,for,152.46,152.64,100.00
7,the,152.64,152.73,100.00
7,top,152.73,153.06,100.00
7,ten,153.09,153.3,100.00
7,cryptocurrencies,153.3,154.11,100.00
7,and,154.11,154.26,100.00
7,no,154.26,154.44,100.00
7,consistency,154.44,155.13,100.00
7,in,155.13,155.25,97.87
7,relation,155.25,155.73,93.45
7,to,156.36,156.54,93.45
7,top,156.54,156.87,64.74
7,coins,156.87,157.23,65.86
7,in,157.24,157.44,100.00
7,one,157.44,157.71,100.00
7,month,157.71,158.01,100.00
7,at,158.01,158.13,100.00
7,a,158.13,158.25,100.00
7,leading,158.28,158.61,100.00
7,mean,158.61,158.82,100.00
7,the,158.82,158.94,100.00
7,cop,158.94,159.24,33.63
7,range,159.27,159.57,54.32
7,in,159.57,159.72,98.69
7,the,159.72,159.78,63.46
7,month,159.78,160.08,100.00
7,that,160.08,160.29,100.00
7,follows,160.29,160.95,100.00
7,the,161.52,161.67,100.00
7,report,161.67,162.09,100.00
7,whose,162.09,162.39,100.00
7,main,162.39,162.65,100.00
7,thrust,162.66,163.05,53.07
7,is,163.08,163.29,100.00
7,an,163.29,163.44,100.00
7,argument,163.47,163.95,100.00
7,for,163.95,164.1,100.00
7,diversification,164.1,164.97,100.00
7,in,165.0,165.15,90.49
7,cryptocurrency,165.15,165.87,100.00
7,investment,165.87,166.5,100.00
7,states,166.53,167.31,100.00
7,according,168.24,168.57,100.00
7,to,168.57,168.67,100.00
7,the,168.67,168.75,74.39
7,advisers,168.75,169.56,58.55
7,martaban,170.34,171.24,95.12
7,there,171.54,171.93,100.00
7,are,171.93,172.14,100.00
7,two,172.17,172.41,100.00
7,reasons,172.41,172.92,100.00
7,for,172.95,173.16,100.00
7,why,173.16,173.37,100.00
7,dispersion,173.37,174.12,100.00
7,of,174.15,174.36,100.00
7,returns,174.36,174.78,100.00
7,among,174.78,175.08,100.00
7,cripples,175.08,175.8,57.16
7,the,176.34,176.49,100.00
7,first,176.49,176.79,100.00
7,one,176.79,177.04,100.00
7,is,177.06,177.3,63.53
7,the,177.3,177.42,100.00
7,inherent,177.42,177.93,100.00
7,volatility,177.93,178.56,100.00
7,of,178.62,178.92,100.00
7,cryptocurrencies,178.95,179.79,100.00
7,as,179.79,179.94,100.00
7,compared,179.94,180.33,100.00
7,to,180.33,180.42,56.68
7,stocks,180.43,180.87,100.00
7,or,180.9,181.05,100.00
7,bonds,181.05,181.47,100.00
7,the,181.89,182.01,100.00
7,second,182.01,182.34,100.00
7,reason,182.34,182.61,100.00
7,according,182.61,182.94,100.00
7,to,182.94,183.06,100.00
7,him,183.06,183.3,100.00
7,as,183.33,183.6,100.00
7,the,183.6,183.69,100.00
7,market,183.69,184.23,76.19
7,understanding,184.26,184.89,100.00
7,of,184.92,185.1,100.00
7,the,185.1,185.25,100.00
7,present,185.28,185.79,56.40
7,so,186.51,186.84,100.00
7,surpasses,187.02,187.92,100.00
7,that,187.92,188.16,100.00
7,of,188.19,188.4,100.00
7,average,188.46,188.85,100.00
7,investors,188.85,189.57,100.00
7,the,189.6,189.72,100.00
7,difference,189.72,190.05,100.00
7,between,190.05,190.44,100.00
7,a,190.47,190.56,100.00
7,centrally,190.56,191.07,100.00
7,controlled,191.07,191.58,100.00
7,two,191.61,191.82,45.84
7,percent,191.82,192.27,78.51
7,like,192.27,192.51,100.00
7,ripple,192.51,193.02,100.00
7,and,193.26,193.44,100.00
7,a,193.44,193.5,93.27
7,truly,193.5,193.89,100.00
7,distribute,193.89,194.46,87.41
7,crypto,194.49,194.88,100.00
7,asset,194.88,195.15,94.65
7,like,195.15,195.39,100.00
7,bitcoin,195.39,195.93,100.00
7,is,195.96,196.17,97.88
7,immense,196.2,196.83,100.00
7,hogan,197.22,197.52,100.00
7,said,197.52,197.94,100.00
7,the,198.06,198.45,100.00
7,market,198.45,198.93,100.00
7,realizes,198.93,199.65,88.41
7,and,199.68,200.12,100.00
7,returns,200.13,200.7,100.00
7,as,200.73,200.92,98.34
7,reflected,200.92,201.57,47.95
7,in,203.49,203.7,100.00
7,recent,203.7,204.06,100.00
7,times,204.06,204.42,100.00
7,there,204.45,204.72,100.00
7,have,204.72,204.99,100.00
7,also,204.99,205.35,100.00
7,been,205.35,205.53,100.00
7,reports,205.53,205.89,100.00
7,of,205.89,206.04,100.00
7,bitcoins,206.04,206.58,56.09
7,correlation,206.61,207.21,100.00
7,with,207.21,207.36,100.00
7,other,207.36,207.57,100.00
7,cryptocurrencies,207.57,208.44,100.00
7,specifically,208.77,209.64,100.00
7,bloomberg,209.64,210.18,100.00
7,reported,210.18,210.81,100.00
7,that,210.84,211.14,100.00
7,bitcoin's,211.14,211.71,100.00
7,price,211.71,212.07,100.00
7,correlation,212.07,212.61,100.00
7,went,212.61,212.88,100.00
7,up,212.91,213.18,100.00
7,with,213.27,213.51,100.00
7,cryptocurrency,213.51,214.14,100.00
7,market,214.14,214.74,100.00
7,crashed,215.22,215.67,57.78
7,and,215.67,215.82,100.00
7,declined,215.82,216.36,78.16
7,when,216.39,216.62,100.00
7,researched,216.63,217.23,74.19
7,but,217.56,217.83,100.00
7,where,217.83,217.95,49.36
7,advisers,217.95,218.52,72.31
7,report,218.52,219.06,100.00
7,reached,219.12,219.48,100.00
7,a,219.48,219.54,100.00
7,different,219.54,219.84,100.00
7,conclusion,219.84,220.56,100.00
7,viewed,220.95,221.34,100.00
7,holistically,221.37,222.06,100.00
7,a,222.06,222.32,100.00
7,light,222.33,222.63,47.53
7,of,222.63,222.81,71.34
7,analysis,223.08,223.77,100.00
7,the,224.13,224.31,100.00
7,coalition,224.31,224.88,67.95
7,that,224.88,225.09,100.00
7,are,225.09,225.18,100.00
7,strongly,225.18,225.63,100.00
7,support,225.63,226.02,100.00
7,the,226.02,226.17,100.00
7,idea,226.17,226.53,100.00
7,that,226.56,226.98,100.00
7,the,227.22,227.4,95.83
7,returns,227.4,227.79,95.83
7,of,227.79,227.94,99.42
7,individual,227.94,228.45,100.00
7,coins,228.45,228.78,100.00
7,are,228.78,228.87,99.65
7,heterogeneous,228.9,229.89,100.00
7,the,230.22,230.4,100.00
7,report,230.4,230.76,100.00
7,states,230.76,231.39,100.00
8,the,0.0,0.27,100.00
8,dodo,0.27,0.69,100.00
8,is,0.69,0.84,100.00
8,an,0.84,0.96,100.00
